SAMPLE_ID,MPO_Score,Z_AUC 809387,Z_AUC 810089,Z_AUC 809405,Z_AUC average,Z_AUC 840907,Z_AUC 1036743,Z_AUC 803493,Z_AUC 787193,Z_AUC 783779
NCGC00025207,3.4,0.187656485,0.894603548,0.89410206,0.842804229,1.214371137,1.096380047,0.994185943,0.90058907,0.560545545
NCGC00346630,3.4,0.278758108,-0.972960593,-0.357750822,-0.26570998,-0.219785031,-0.551495374,0.29025322,-0.235311348,-0.357388002
NCGC00602102,3.4,0.472958133,0.345761136,0.695475567,0.391441321,0.447383707,0.715128428,0.036028442,0.245124539,0.173670619
NCGC00480912,3.4,0.016243077,0.36809921,-0.153203793,-0.120643087,0.085360039,-0.339130791,-0.223356054,-0.675734097,-0.04342229
NCGC00347939,3.4,-0.386733204,-0.251880824,0.030745806,-0.213342514,-0.605869256,-0.425685679,0.548316011,-0.538121424,-0.077511545
NCGC00015038,3.4,0.110498318,-0.14636683,0.051555854,0.229340055,0.006417487,0.262437751,0.80840636,0.581599672,0.160171828
NCGC00346487,3.4,-2.722934509,-2.576620649,-1.949846754,-2.113501852,-3.101937909,-1.480567671,-1.710824283,-1.046051538,-2.319231506
NCGC00687562,3.4,-0.007677605,-0.392461194,-0.44920919,-0.193900779,-0.203737082,-0.457081076,0.353425864,-0.570268061,0.17580211
NCGC00370979,3.4,0.777995127,0.723767657,0.701884881,0.502487805,0.832442158,0.34468022,0.485300776,0.173503865,-0.019672243
NCGC00346632,3.4,-0.39067512,-0.346526639,-0.57122261,-0.283478578,-0.740448638,-0.062596565,0.219341061,-1.014180187,0.638480076
NCGC00167751,3.4,0.782223716,1.079504681,0.205424134,0.711804926,1.284681266,0.870743832,0.537069303,0.593341713,0.341450767
NCGC00499351,3.4,-0.742719796,-0.342841513,-0.190712224,-0.362697831,-0.536279563,-0.565786582,0.295784798,-0.567766704,-0.251261062
NCGC00263120,3.4,0.652167988,0.866134975,0.61097329,0.760516539,0.802245387,0.960434441,0.301267852,1.100264186,0.790644193
NCGC00263130,3.4,-0.048134581,-0.451463983,-0.348761774,-0.098018373,-0.316190878,-0.017483925,0.746203335,0.099657298,-0.447972478
NCGC00537861,3.4,-0.378774134,-0.011697348,-0.181490044,-0.215462588,-0.05903778,-0.353717259,-0.132183276,-0.114769652,-0.492031213
NCGC00263198,3.4,-0.474203667,-1.169211514,-0.516406174,-0.516590242,-0.451457534,-0.474621753,0.37636714,-0.70173038,-0.721458056
NCGC00378628,3.4,-0.001625269,-0.030702297,-0.719369622,-0.224033734,-0.190458807,-0.03746121,0.029165524,-0.831143737,-0.010674453
NCGC00025220,3.4,-0.009974368,-0.371101777,-0.333780715,0.110359808,-0.205025607,0.102070281,0.973822985,0.576534015,0.150333654
NCGC00347065,3.4,0.860782665,0.932755407,1.358697955,0.603984502,0.84740923,0.469807826,-0.23871695,0.296783124,0.304356763
NCGC00690488,3.4,-0.408076359,-0.373513834,-0.430730899,-0.757720503,-0.141040759,-0.767148426,-3.792867398,0.239766231,-0.388152578
NCGC00522518,3.4,-0.303961328,-0.143486835,-0.388198627,-1.013261487,0.153922229,-0.650693497,-5.341724124,-1.134782936,-0.297166775
NCGC00378640,3.4,0.602368747,0.527298818,-0.226566488,0.59879095,0.387592321,0.886776149,0.987576002,1.045998029,0.579284023
NCGC00263132,3.4,-0.058814053,-0.722821418,-0.072971376,-0.499147618,-0.837277248,-0.753878887,-0.885542087,-0.073274096,-0.588601778
NCGC00163107,3.4,0.751865392,0.45499702,0.07831389,0.426357592,1.047724892,0.329372157,0.301855491,0.094835088,0.351896808
NCGC00263091,3.4,-0.33771734,-0.709886894,-1.191628002,-0.246648914,-0.910663707,0.335370875,0.446395303,-0.237892073,0.632830526
NCGC00651704,3.4,0.33817462,0.564703671,0.805509899,0.415087667,0.316479941,0.749704756,-0.449248242,0.597237901,0.398138791
NCGC00345794,3.4,-0.282133723,-1.144284505,-1.155210851,0.121352533,-0.305335336,0.817846073,0.613890668,0.929565304,1.496482632
NCGC00384250,3.4,-0.987767295,-0.784113477,-1.210976478,-0.487204115,-0.77183404,-0.412268246,0.207865833,-0.320181188,0.381641968
NCGC00346890,3.4,-0.391566089,-0.289617506,-0.483924229,-1.293716342,-0.59269573,-2.402981627,-4.391203702,-1.625918448,-0.171823407
NCGC00017352,3.4,0.427825841,0.789908857,1.087433251,0.518769439,0.717340892,0.546326814,-0.486731999,0.358531412,0.709520446
NCGC00386151,3.4,0.879726099,0.921639531,0.862710678,0.596768406,1.463837496,0.0996874,0.070419429,0.028582102,0.44754451
NCGC00263226,3.4,0.338608972,-0.431425403,-0.296101458,-0.112759939,-0.146982532,-0.264893301,0.242988664,-0.080419452,-0.263854999
NCGC00842083,3.4,0.334100671,0.397443157,0.70911856,0.513109125,0.528214795,0.854444746,0.078416092,0.57336317,0.629771812
NCGC00687539,3.4,0.857921898,0.724315905,0.566952563,0.845337137,0.466021069,1.143118954,1.148262808,1.028689655,0.827414248
NCGC00023373,3.4,0.543608553,0.478575717,0.95656361,0.710981385,0.898847396,0.738438768,0.321683899,0.953907125,0.796226014
NCGC00346553,3.4,0.618283437,1.017476215,0.439523777,0.416229826,0.561944744,0.06584393,0.014200108,0.20817914,0.404387256
NCGC00386415,3.4,0.02607409,0.45847077,0.850712545,0.657029401,2.101711177,-0.082280962,0.246108334,0.943351046,0.71208821
NCGC00185956,3.4,0.185381668,-0.044239054,0.211340125,0.370049273,0.110987982,0.902083084,1.10729819,0.319900337,0.167641851
NCGC00015840,3.4,0.05617354,-0.662404237,-0.815497728,-0.245584985,-0.611388837,-0.150913101,0.625633834,-0.112503025,-0.293780329
NCGC00347937,3.4,-0.289238692,0.415172299,0.139531654,0.31590338,0.469688878,0.399132769,0.855755866,0.332134521,0.205049744
NCGC00346687,3.4,-0.362307839,-0.273126416,-0.14088902,-0.533078944,-0.889355566,-1.19382196,-0.045871507,-0.89238914,-0.466870107
NCGC00476033,3.4,0.94574921,0.668858888,0.741646396,0.938871022,0.900225513,0.676567526,1.02477626,1.130713246,1.422431136
NCGC00345793,3.4,-0.824504939,-1.636797102,-1.153073866,-0.86414295,-0.918651625,-0.826398068,-0.221348639,-0.595479132,-0.736890227
NCGC00344481,3.4,-0.83166944,-1.268784964,-0.76865052,-0.689961542,-0.57353584,-1.113379944,0.351078963,-0.349327373,-0.965423214
NCGC00271596,3.4,0.098113946,-0.511461379,-0.59273181,0.018577778,-0.285495249,0.19092543,1.072242938,0.275403441,-0.098375095
NCGC00481596,3.4,0.188502948,0.049766947,0.618674484,0.306268766,0.463823783,0.325166299,0.355768048,-0.123193431,0.571641048
NCGC00485481,3.4,1.277320266,0.796313097,0.22533977,0.740950044,1.568579802,0.426655874,0.78249153,0.36167114,0.48922887
NCGC00346522,3.4,0.83170769,1.033560487,0.472064163,0.877726645,0.57477874,1.088544217,0.803739611,1.179332823,1.038085428
NCGC00347909,3.4,-0.605587103,-0.28688482,-0.776322059,-0.430483436,-0.192900203,-0.472282862,-0.258427245,-0.603925231,-0.247537962
NCGC00346691,3.4,1.076919659,0.956965145,0.898758853,0.961439331,0.986468471,1.126876396,0.781823449,0.953802996,0.90989968
NCGC00378894,3.4,0.901434044,0.817427466,1.059128937,0.81426525,0.891704556,0.511868557,0.586699627,0.900334699,0.845524114
NCGC00263575,3.4,0.697250168,0.783651609,0.6448841,0.6762035,0.940129147,0.857281095,0.225270392,0.737005568,0.524155918
NCGC00381751,3.4,-0.588987846,-0.553276679,-0.783859309,-0.61250324,-0.21079362,-0.476840028,0.292373882,-1.973857893,-0.60478443
NCGC00159455,3.4,-0.507041626,-0.606983254,-0.375128606,-0.24992963,-0.656090293,-0.323936188,0.739320558,-0.094727896,-0.174849737
NCGC00651734,3.4,-1.123605909,-0.896526192,0.334033479,-1.368602075,-0.576361556,-1.414382813,-5.025859324,-1.206821535,-1.039292747
NCGC00346837,3.4,0.997860305,0.948767615,0.188784849,0.892333497,1.154744912,1.255455334,0.65349508,0.932692244,1.006867638
NCGC00689287,3.4,0.940097309,0.658271563,0.767698925,0.771438566,0.663003547,0.810847822,0.907847406,0.835018162,0.588723792
NCGC00090504,3.4,0.626298353,0.767890468,-0.018651938,0.488137972,1.02526042,0.23483379,0.301342214,0.510489748,0.457640719
NCGC00250383,3.4,1.589700226,1.193751446,1.415368621,0.880460534,0.625840838,0.967220349,-0.443300606,0.925503283,0.769600117
NCGC00186465,3.4,-0.730379153,-0.094547033,-0.368054698,-0.808393892,-0.824709757,-1.246442207,-0.860621535,-0.906753777,-1.435642976
NCGC00346676,3.4,-1.166008329,-0.777962632,-1.111229803,-1.195706989,-1.127377845,-1.675046177,-1.233346463,-1.153731681,-1.320952983
NCGC00842089,3.4,-0.610762865,-0.550718596,-0.095476299,-0.352618369,-0.068841323,-0.828963059,0.394142553,-0.612971233,-0.447356133
NCGC00379161,3.4,-0.741456578,0.090653369,0.000342824,-0.451530914,-0.384981144,-0.632226946,-0.9218068,-0.338821417,-0.683950618
NCGC00841739,3.4,-1.25930615,-1.126446503,-0.459042,-0.942928607,-0.01766762,-1.590166148,-0.462539279,-1.470602061,-1.157659097
NCGC00856826,3.4,0.176927976,0.504121252,-0.174804625,0.097673496,-0.350572732,0.054269472,0.436404951,0.159540643,-0.024498973
NCGC00378692,3.4,0.668939777,0.355293423,0.374358102,0.311243932,0.492618541,0.092600669,0.337433699,-0.088104667,0.256811911
NCGC00263086,3.4,0.992459329,0.88199583,0.243548157,0.70342141,0.747444078,0.83662502,0.248461942,0.833200019,0.843636901
NCGC00372956,3.3,-0.248241919,-0.477636028,-0.582846947,-0.234380046,0.382115142,-0.385831306,0.050280819,-0.428157252,-0.184722874
NCGC00345795,3.3,0.379628103,0.642462486,0.392171942,0.143178808,0.107813442,-0.110252458,0.117796179,0.24528077,-0.629470003
NCGC00346469,3.3,-2.98330421,-3.468357226,-2.124709677,-2.454595592,-3.406295652,-2.320028084,-1.00256266,-2.038614265,-2.292892963
NCGC00165768,3.3,0.083473416,-0.665455166,-0.0315692,-0.28742821,-0.423757756,-0.323199042,0.309805975,-0.811258485,-0.43746542
NCGC00263129,3.3,-0.879488123,-0.444091223,-0.845163,-0.562109295,-0.456601461,-0.816594864,-0.203453177,-0.243368005,-0.608114509
NCGC00262608,3.3,-1.866232334,-1.968011608,-2.86715712,-1.941458701,-2.293711207,-2.092969795,-1.146301584,-1.405503197,-1.891782764
NCGC00507863,3.3,0.236291856,0.349684568,0.610710148,0.208291629,0.380289609,-0.001451586,0.460086602,-0.003005759,-0.366272408
NCGC00345825,3.3,-0.974972296,-1.181606404,-1.031637619,-1.421988246,-1.305715732,-1.610778409,-1.392790747,-2.954584248,-0.923820511
NCGC00165811,3.3,-0.275923286,-0.465228059,-0.655372786,-0.897771502,-0.940623491,-1.169352335,-1.256610884,-1.019013873,-1.400047305
NCGC00506842,3.3,0.818598855,0.825126438,1.278842075,0.727282218,0.428339359,0.693217438,0.207677452,0.982175311,0.584280815
NCGC00689291,3.3,0.619200127,0.759435056,0.432565091,0.829103633,0.469525908,1.202334529,1.018166133,1.002203055,1.129399165
NCGC00263165,3.3,0.135888375,-0.068698993,1.074210175,-0.285248608,-0.300818135,0.048692135,-1.448386567,-1.973651813,0.250775961
NCGC00016467,3.3,-0.462601711,-0.90381999,-1.214775564,-0.53779606,-1.109298852,-0.42445918,0.315664206,-0.334704916,-0.168372477
NCGC00246968,3.3,1.013377851,1.038455443,-0.858808321,0.809808815,0.915356024,0.919667163,1.111505841,1.307830665,1.031085849
NCGC00370984,3.3,0.69518009,0.625165937,1.098175784,0.778897241,0.653201994,1.143063861,0.338972111,0.676473342,1.000944806
NCGC00274171,3.3,0.662093056,0.455230695,1.169984221,0.863349097,0.624514512,1.157343842,0.950844554,1.067919725,0.818862169
NCGC00025060,3.3,1.048641813,0.838694862,0.274428532,0.383232898,0.875629529,0.227574977,-0.356653376,0.518727302,-0.36118046
NCGC00262306,3.3,0.692474728,1.085302355,0.982464096,0.925395054,0.71679695,0.628736951,0.799784826,1.323661245,1.173939279
NCGC00346690,3.3,1.050908765,1.018677219,0.555341912,0.957340564,1.110739531,1.059511431,0.977849616,1.003652282,0.882043753
NCGC00263140,3.3,0.601952844,1.216139308,0.560794932,0.902896797,1.450193549,0.924560541,0.157459394,1.013505696,1.298568112
NCGC00185850,3.3,-1.042027505,-1.829608526,-2.093787338,-1.337705039,-1.417094092,-1.133508526,-0.41574315,-1.468721198,-1.301149977
NCGC00015256,3.3,-0.015792584,0.208727904,0.081083528,0.34067632,0.045370361,0.631617608,1.120792329,0.401517463,0.252093949
NCGC00351480,3.3,-0.782791169,0.301206939,0.33458336,-0.09345499,0.060334496,-0.200514908,-0.417210744,0.016724803,-0.0599727
NCGC00163547,3.3,-0.561798843,-1.027369924,-0.770331771,-0.47756376,-0.591402287,-0.349034391,0.333678488,-0.736599516,-0.11765184
NCGC00687840,3.3,0.408710367,0.063560679,-0.393723343,0.337944253,0.327841099,0.745641761,0.662679176,0.374053,0.514791286
NCGC00476094,3.3,-0.630515131,-0.339080087,-0.849077995,-0.862635563,-0.042844027,-1.730734138,-0.770728128,-1.425649855,-1.112455142
NCGC00346565,3.3,-0.291112513,-0.604297081,-0.294089893,-0.020883357,-0.398139516,0.01863614,1.169276602,0.247092234,-0.014432826
NCGC00346460,3.3,-0.494559676,-0.253563625,-0.88620924,-0.970466734,-0.26984135,-1.355361338,-1.466774487,-1.117660099,-1.919764061
NCGC00379246,3.3,0.208580309,0.174242557,-0.116589118,0.140694466,-0.089636032,-0.129241247,0.371581086,0.577702403,0.128915766
NCGC00522011,3.3,0.657838729,0.662269766,0.822767427,0.087941917,0.49990672,-0.474345674,-1.171875697,-0.095838432,-0.1971875
NCGC00178377,3.3,0.925540654,1.040528276,0.624114532,0.921084485,0.725912234,1.174742811,0.545334077,1.069162783,1.263340513
NCGC00510946,3.3,0.369626686,0.39818628,0.761056897,0.402883555,0.253812481,0.78099806,0.015672719,0.33824447,0.30547085
NCGC00015436,3.3,1.179520475,0.681389417,0.26937362,0.367443331,0.651550885,-0.010399717,-0.545184455,0.177748601,0.535547823
NCGC00017323,3.3,0.88190519,0.821331832,0.775121311,0.895232289,0.997087174,0.794706154,0.548570063,1.273012295,1.070124291
NCGC00263150,3.3,1.139156763,1.215498421,0.797800449,0.736636165,0.984864687,1.19391327,-1.451408499,0.880294288,1.132969936
NCGC00384220,3.3,-0.835326269,-0.840639599,-1.090178984,-0.747025647,-0.576205143,-0.890839943,0.059292295,-1.085725074,-0.716582462
NCGC00229704,3.3,0.305017643,0.395743415,0.894917741,0.46728976,0.211782549,0.568898749,0.068929304,0.535885657,0.757143019
NCGC00590966,3.3,-0.090034835,0.045963162,-0.041504742,-0.195003399,-0.034273755,-0.679214274,-0.604567164,-0.099992185,-0.056403401
NCGC00475765,3.3,0.740257278,0.647066018,0.80711283,0.615969495,0.460818538,0.728546802,0.22685222,0.695352815,0.621749455
NCGC00479176,3.3,0.681862905,0.960208364,2.068871453,0.885907563,0.969487424,0.482580009,0.551849064,0.974859347,0.397541938
NCGC00415059,3.3,0.719925949,0.830992235,1.445900091,0.986305919,0.818899604,0.991879373,1.099082322,1.256158882,0.727608893
NCGC00242249,3.3,1.083683498,0.861955448,0.855591573,0.571228468,-0.07190306,0.442953146,1.050923339,-0.130751056,0.477374858
NCGC00346658,3.3,0.273819558,0.141258709,0.123680848,-0.110669287,0.085013767,-0.609935335,-2.088062447,0.587017831,0.601852771
NCGC00371138,3.3,0.247683749,0.242837623,0.985766156,-0.199223131,-0.122136103,-0.206194862,-2.639640033,0.10594744,-0.208049022
NCGC00386948,3.3,0.084435764,-0.006449482,-0.619452691,0.175223184,0.255607031,0.248851238,0.919550678,0.400579647,0.118663288
NCGC00690184,3.3,0.987831491,0.719989248,1.074939298,0.612589715,0.46294663,0.842886941,-0.664958087,0.662029205,0.815052996
NCGC00183109,3.3,-0.069213302,0.093536366,-0.633930635,0.234314539,0.251712849,0.47870437,1.045345693,0.631572112,0.076788856
NCGC00091268,3.3,-0.177669704,-1.287309061,-0.610398765,-0.424088395,-0.730255938,-0.233715192,0.358984421,-0.529208406,-0.183134514
NCGC00510484,3.3,0.551409361,0.542687962,0.376540925,0.571380464,0.283942853,0.95997624,0.399590387,0.873009984,0.583885996
NCGC00857277,3.3,-0.938679639,-0.524387247,-0.889858022,-0.787734787,-0.201108258,-0.888939911,-0.092958201,-1.990473194,-0.775473826
NCGC00481575,3.3,-1.242616535,-1.262527409,-1.233473106,-1.460936206,-1.170702752,-1.920756698,-1.197268843,-2.179081091,-1.481063213
NCGC00015252,3.3,0.825685581,1.182742909,1.119987175,0.739853359,0.892828477,1.059914883,-0.960804427,0.971946746,0.826525528
NCGC00090752,3.3,0.591066627,0.793689724,0.749399573,0.147807898,0.883976136,-0.464039258,-0.518334173,-0.544210455,-0.309084987
NCGC00344620,3.3,-0.530929586,-1.311074352,-1.239498596,-0.808774406,-0.786537654,-1.010854153,0.049626593,-0.640474833,-1.000452669
NCGC00347910,3.3,1.085193577,0.96845472,0.848114753,0.920867767,0.565634531,1.14189333,0.126595586,1.47761029,1.153445346
NCGC00687451,3.3,-0.303417893,-0.261829629,0.163694207,-0.39142849,-0.428018403,-0.094653333,-0.23102688,-1.376148503,-0.600027488
NCGC00480898,3.3,-1.141385883,-0.781184601,-1.235408487,-0.614537182,-0.768734338,-0.23940151,0.168093193,-0.948002388,0.029726561
NCGC00263202,3.3,-0.586397964,-0.903229748,-0.308503941,-0.768707478,-1.09334955,-0.791016242,-0.273370095,-1.701963678,-0.491828604
NCGC00506803,3.3,-2.054420971,-1.699606918,-1.705772971,-2.139632912,-1.444924191,-2.60433565,-2.31382683,-2.554399604,-2.73977616
NCGC00871101,3.3,-0.413270431,-0.313762502,0.258625297,0.067494687,-0.033156157,0.185374896,0.99034958,0.304554774,-0.438757959
NCGC00496910,3.3,0.494766387,0.516301146,0.850799751,0.855400918,0.478428506,0.910768013,1.017829969,1.378205445,1.196108124
NCGC00511388,3.3,1.280326342,0.918603147,1.321953799,0.721073708,0.849759703,0.39348158,-0.4581928,0.889244551,0.573413343
NCGC00346976,3.3,0.624506158,0.469442059,0.82785418,0.494341562,0.389347357,0.523731105,0.198811763,0.687685337,0.233354539
NCGC00347280,3.3,0.186185507,0.055128869,0.569045383,0.414296482,0.573552703,0.824004128,0.343737672,0.378207031,0.384510564
NCGC00263137,3.3,0.477025788,0.628583322,0.567126488,0.475237336,1.222413648,0.186605551,-0.0715935,0.341225684,0.45051171
NCGC00263170,3.3,0.51889424,0.975841408,0.524542873,0.718960906,0.776016931,0.655629102,0.870182783,0.7282618,0.702318115
NCGC00379071,3.3,0.473193613,0.565742922,0.629618832,0.730331465,0.676998608,1.12208121,0.327809884,1.13822949,0.908977159
NCGC00346946,3.3,1.148172767,0.978398274,0.076651919,0.551570187,1.047732947,0.254824284,0.277796468,0.311443071,0.31754177
NCGC00846193,3.3,0.706561147,0.690183921,0.954677492,0.872836999,0.79689108,0.87492744,0.760156092,1.096017166,1.103281655
NCGC00387877,3.3,0.769440109,0.758125011,1.190517568,0.805104091,0.919926443,0.754509494,0.794451858,0.593816095,0.660046151
NCGC00164594,3.3,-0.014850202,-0.617624805,-0.288400166,-0.208248486,-0.61606565,-0.265067235,0.129623979,0.05433182,-0.047935631
NCGC00092317,3.3,-0.443414168,0.087027775,0.183608195,-0.263707868,-0.159366688,-0.572021441,-0.565917661,-0.069302524,-0.570276431
NCGC00345811,3.3,-3.167035908,-3.463602504,-3.447605091,-2.768404537,-3.253907944,-2.883653347,-1.555303878,-1.623807474,-2.752320147
NCGC00378324,3.3,-3.395150905,-2.786971665,-2.937749968,-2.660401542,-3.31202209,-2.285431606,-1.597007109,-3.208240838,-1.760638152
NCGC00884723,3.3,-2.654217801,-2.159508843,-2.120032457,-1.954628137,-2.808119587,-2.117963915,-0.805674016,-1.321433681,-1.650074794
NCGC00345799,3.3,-2.574499436,-2.636620595,-1.787766675,-1.855846209,-2.804999098,-1.199564567,-0.705734278,-1.594242134,-1.543342889
NCGC00345851,3.3,-1.399475459,-1.669569016,-1.353559481,-1.669737662,-2.253108559,-1.682191512,-0.864198351,-2.546439435,-1.58935948
NCGC00386373,3.3,-1.567853193,-1.465519101,-1.510825229,-1.19924819,-1.777148666,-1.450685203,-0.326218271,-0.62909964,-0.866636215
NCGC00347066,3.3,-0.160560395,0.08163702,0.063586719,-0.227662397,-0.406731111,-0.201784388,-0.613040653,-0.163623394,-0.420782973
NCGC00689985,3.3,-0.45269076,-0.208673269,-0.987197115,-0.13616302,0.395720547,-0.096927828,0.783865912,0.16924316,-0.692644809
NCGC00179504,3.3,0.033702031,0.23442453,0.566651977,-0.11204194,0.281850345,-0.349054112,-0.33039148,-0.771048433,-0.562470376
NCGC00250409,3.3,-0.209308093,-0.490417177,-0.006492309,-0.072176907,0.120315844,0.078862613,0.553312069,-0.180971399,-0.442716802
NCGC00689244,3.3,-0.470806408,-0.262657282,-0.033379628,0.100542935,-0.042549961,0.13467106,1.123292199,0.615644764,-0.259871265
NCGC00475734,3.3,-0.388625124,0.425910071,-0.255725685,0.209063104,0.248738204,0.685599031,0.054398802,0.420556472,0.481653064
